penghasilan,jumlah_tanggungan,kondisi_rumah,status_pekerjaan,pendidikan,lama_tinggal_tahun,layak_subsidi
977060,4,tidak layak,buruh harian,SMA,8,1
1702492,7,tidak layak,buruh harian,SMA,23,1
587941,6,sederhana,petani,SD,12,1
1151956,4,tidak layak,tidak bekerja,SD,16,1
1672816,5,sederhana,buruh harian,SMA,16,1
1438208,6,tidak layak,buruh harian,SD,21,1
945862,6,tidak layak,buruh harian,SMP,16,1
810325,5,tidak layak,buruh harian,SD,23,1
1710237,4,tidak layak,tidak bekerja,SD,21,1
850116,3,sederhana,tidak bekerja,SD,10,1
1632138,6,tidak layak,petani,SD,17,1
1236589,3,sederhana,buruh harian,SMP,22,1
1258860,3,tidak layak,buruh harian,SMA,9,1
1693498,3,tidak layak,buruh harian,SMP,5,1
1588343,7,sederhana,petani,SMP,8,0
507322,3,sederhana,tidak bekerja,SD,14,1
1322343,5,tidak layak,petani,SMA,5,1
1201940,2,tidak layak,buruh harian,SMP,10,1
1992414,4,sederhana,petani,SD,13,1
565265,2,tidak layak,petani,SMP,8,1
1615494,7,sederhana,petani,SMP,7,1
920722,2,tidak layak,buruh harian,SMP,5,1
1984088,6,tidak layak,petani,SMP,14,1
990600,2,sederhana,petani,SD,18,1
670954,2,sederhana,tidak bekerja,SD,24,1
1346942,5,sederhana,buruh harian,SD,19,1
1328634,3,sederhana,buruh harian,SMA,24,1
632777,2,tidak layak,tidak bekerja,SMA,9,1
1002911,2,tidak layak,buruh harian,SMA,6,1
1497575,7,tidak layak,tidak bekerja,SMP,23,1
1900736,6,tidak layak,buruh harian,SMP,6,1
1928002,4,tidak layak,buruh harian,SMP,7,1
1888385,6,sederhana,petani,SD,17,1
1673135,4,tidak layak,tidak bekerja,SMA,12,1
943683,4,sederhana,buruh harian,SD,21,1
924001,4,tidak layak,petani,SD,14,1
1000279,5,tidak layak,buruh harian,SMA,22,0
764848,5,tidak layak,petani,SD,7,1
559092,3,tidak layak,petani,SMA,10,1
1088393,4,tidak layak,buruh harian,SMP,17,1
1180583,5,tidak layak,petani,SMP,17,1
1903025,5,tidak layak,petani,SMP,15,0
658456,7,tidak layak,buruh harian,SD,19,0
1611569,7,sederhana,buruh harian,SD,10,1
870177,7,tidak layak,buruh harian,SMP,15,1
1566930,2,sederhana,buruh harian,SD,23,1
1335209,4,tidak layak,tidak bekerja,SD,24,1
1764330,6,sederhana,buruh harian,SD,10,1
652973,7,sederhana,buruh harian,SD,9,1
1542201,2,tidak layak,petani,SD,23,1
1486141,5,tidak layak,buruh harian,SMA,6,1
1302947,5,tidak layak,tidak bekerja,SMP,18,1
1552149,5,sederhana,tidak bekerja,SD,15,1
1916130,5,tidak layak,buruh harian,SD,16,1
984260,6,tidak layak,petani,SMA,5,1
984737,3,tidak layak,tidak bekerja,SD,7,1
1592491,3,tidak layak,buruh harian,SMP,7,1
1471284,4,tidak layak,buruh harian,SMP,20,1
767204,7,sederhana,tidak bekerja,SMP,5,1
1728742,5,tidak layak,buruh harian,SMP,15,1
629471,4,sederhana,tidak bekerja,SD,17,1
1474403,6,tidak layak,petani,SD,19,1
1603997,4,sederhana,petani,SMA,13,1
1594186,3,tidak layak,petani,SD,5,1
572168,3,sederhana,petani,SMA,23,1
1522563,7,sederhana,tidak bekerja,SMP,23,1
806042,3,sederhana,tidak bekerja,SMP,21,1
505589,4,tidak layak,buruh harian,SMP,13,1
1035900,5,sederhana,tidak bekerja,SMA,13,1
547611,2,tidak layak,tidak bekerja,SMA,8,1
1305849,3,tidak layak,petani,SD,15,1
1757199,4,tidak layak,buruh harian,SD,20,1
1541095,2,tidak layak,buruh harian,SD,24,1
1977536,3,tidak layak,petani,SD,9,1
714463,3,tidak layak,petani,SMP,5,1
774035,6,tidak layak,petani,SMA,17,1
1248658,3,sederhana,buruh harian,SMA,15,1
1882851,2,sederhana,petani,SD,6,1
824237,2,tidak layak,petani,SMA,23,1
747368,5,tidak layak,buruh harian,SD,19,1
1397561,2,sederhana,buruh harian,SD,15,1
1478670,4,sederhana,petani,SD,20,1
845961,4,tidak layak,tidak bekerja,SMP,12,1
764336,7,tidak layak,buruh harian,SD,24,1
1724680,7,sederhana,buruh harian,SMP,16,1
1536284,7,tidak layak,buruh harian,SD,17,1
1984653,3,tidak layak,petani,SMP,6,1
1332792,5,tidak layak,petani,SD,17,1
825396,3,tidak layak,buruh harian,SMA,9,1
1253205,5,sederhana,petani,SMP,6,1
1052960,6,tidak layak,tidak bekerja,SD,5,1
1028044,5,tidak layak,petani,SD,10,1
735437,6,sederhana,petani,SMP,9,1
719526,7,tidak layak,buruh harian,SD,16,1
1537577,6,tidak layak,tidak bekerja,SMA,21,1
1094318,3,sederhana,buruh harian,SMP,13,1
1058335,4,tidak layak,petani,SD,21,1
1742039,5,sederhana,petani,SD,5,1
1815884,3,sederhana,buruh harian,SMA,21,1
795766,6,sederhana,petani,SD,5,1
1322412,6,tidak layak,tidak bekerja,SD,19,1
1469242,2,sederhana,buruh harian,SD,24,1
578066,2,sederhana,buruh harian,SD,22,1
699948,5,tidak layak,buruh harian,SMA,9,1
1406379,4,tidak layak,petani,SD,8,1
1740220,2,tidak layak,petani,SD,17,1
1899380,7,sederhana,tidak bekerja,SD,13,1
1656691,7,tidak layak,buruh harian,SD,21,0
1057331,6,tidak layak,buruh harian,SMA,16,1
1765431,3,sederhana,buruh harian,SD,7,1
1614826,4,sederhana,buruh harian,SMA,24,1
1980614,5,sederhana,buruh harian,SD,13,1
1739072,3,tidak layak,buruh harian,SD,23,1
1732526,5,tidak layak,buruh harian,SD,14,1
988896,3,tidak layak,buruh harian,SD,23,1
1791167,3,tidak layak,buruh harian,SD,9,1
585898,4,sederhana,tidak bekerja,SMA,9,1
1262717,5,tidak layak,buruh harian,SD,5,1
1974194,2,tidak layak,buruh harian,SMA,24,1
590034,3,tidak layak,buruh harian,SD,12,1
1118211,7,sederhana,buruh harian,SD,11,1
1034561,3,tidak layak,tidak bekerja,SMP,10,1
918246,7,tidak layak,buruh harian,SMP,10,1
1413851,2,sederhana,tidak bekerja,SD,15,1
1076748,4,sederhana,buruh harian,SD,10,1
1921523,4,tidak layak,tidak bekerja,SMA,13,1
1286228,4,sederhana,buruh harian,SMP,6,1
1625515,6,sederhana,tidak bekerja,SMA,24,1
973789,6,tidak layak,petani,SMP,19,1
650111,4,tidak layak,buruh harian,SD,12,0
514017,4,tidak layak,buruh harian,SMP,24,1
1631477,2,tidak layak,petani,SMP,20,1
1325647,6,tidak layak,buruh harian,SD,5,1
1299015,7,tidak layak,petani,SMP,8,1
809169,5,tidak layak,petani,SD,20,1
1199614,4,tidak layak,buruh harian,SMP,13,1
557943,4,tidak layak,petani,SMA,17,0
669488,4,tidak layak,tidak bekerja,SMA,8,1
1025799,3,tidak layak,tidak bekerja,SMA,7,1
582151,6,tidak layak,petani,SMA,16,1
990341,5,sederhana,petani,SMP,7,1
1048513,3,tidak layak,buruh harian,SD,24,1
914062,3,tidak layak,buruh harian,SMA,17,1
1577728,5,tidak layak,petani,SMP,13,1
1392485,5,sederhana,buruh harian,SD,13,1
1614683,5,tidak layak,buruh harian,SD,6,1
1467858,5,sederhana,petani,SMP,20,0
1148675,7,sederhana,tidak bekerja,SD,9,1
1871630,5,tidak layak,petani,SD,9,1
741608,7,tidak layak,buruh harian,SD,6,1
542530,4,sederhana,petani,SD,11,1
1889473,7,tidak layak,petani,SD,12,1
541999,7,tidak layak,tidak bekerja,SD,24,1
1555185,5,tidak layak,petani,SD,24,1
1214129,5,tidak layak,petani,SD,19,1
1202757,6,sederhana,petani,SMA,13,1
1003793,4,tidak layak,petani,SD,6,1
811466,3,tidak layak,buruh harian,SMA,7,1
1291583,4,sederhana,tidak bekerja,SD,5,1
1030694,2,sederhana,petani,SD,7,1
1873398,5,sederhana,buruh harian,SD,7,1
1071350,3,sederhana,tidak bekerja,SD,7,1
1188316,2,tidak layak,tidak bekerja,SD,22,1
1135665,7,sederhana,buruh harian,SMA,12,1
1864550,3,sederhana,buruh harian,SD,11,1
1752329,4,tidak layak,tidak bekerja,SD,12,1
1259591,7,tidak layak,buruh harian,SMP,20,1
1778551,2,tidak layak,buruh harian,SD,21,1
1037421,7,tidak layak,buruh harian,SMP,14,1
774353,7,tidak layak,tidak bekerja,SD,17,1
1920548,7,sederhana,buruh harian,SD,16,1
751061,5,sederhana,buruh harian,SD,7,1
749336,5,tidak layak,buruh harian,SMP,16,1
1772149,2,sederhana,tidak bekerja,SD,9,1
1885401,4,tidak layak,petani,SMP,7,1
1268021,2,tidak layak,buruh harian,SD,5,1
1329017,4,sederhana,petani,SD,11,0
1044933,3,sederhana,petani,SMP,21,1
512521,4,sederhana,buruh harian,SMA,8,1
1373846,2,tidak layak,tidak bekerja,SD,10,1
1414864,2,tidak layak,buruh harian,SD,17,1
1934240,3,tidak layak,buruh harian,SD,24,1
1324653,7,sederhana,petani,SMA,21,1
1648707,2,tidak layak,buruh harian,SD,10,1
779067,6,tidak layak,buruh harian,SD,22,1
1106049,7,sederhana,petani,SMP,21,1
1293634,2,sederhana,buruh harian,SD,13,1
857819,6,tidak layak,petani,SD,21,1
985693,2,tidak layak,buruh harian,SD,5,1
1659019,2,tidak layak,buruh harian,SMA,15,1
1035506,3,tidak layak,buruh harian,SMP,16,1
1856412,7,sederhana,petani,SD,24,1
683761,6,tidak layak,petani,SMP,24,1
1121436,3,sederhana,buruh harian,SMP,20,1
768860,6,tidak layak,buruh harian,SMA,20,1
1280736,6,tidak layak,buruh harian,SMP,20,1
1826808,5,tidak layak,buruh harian,SMA,24,1
1055289,6,tidak layak,petani,SD,21,1
1964376,3,sederhana,buruh harian,SMA,6,1
1941742,3,tidak layak,tidak bekerja,SD,9,1
1290718,4,tidak layak,tidak bekerja,SMP,15,1
1684387,7,tidak layak,buruh harian,SD,23,1
530158,7,sederhana,buruh harian,SMP,21,1
1386825,7,tidak layak,petani,SMP,19,1
1029893,2,tidak layak,tidak bekerja,SMP,10,0
1605068,5,tidak layak,tidak bekerja,SMA,22,0
998342,2,tidak layak,buruh harian,SMA,21,1
1551897,3,tidak layak,buruh harian,SMA,5,1
1199901,5,tidak layak,petani,SD,16,1
1469205,6,tidak layak,tidak bekerja,SMP,10,1
1254880,7,sederhana,buruh harian,SMP,21,1
1080333,3,sederhana,buruh harian,SMA,18,1
990226,3,tidak layak,petani,SMA,10,1
1544569,3,tidak layak,tidak bekerja,SD,21,1
1801561,3,tidak layak,buruh harian,SMP,13,1
1803175,5,tidak layak,petani,SD,24,1
1125389,2,tidak layak,tidak bekerja,SMA,13,1
762962,2,sederhana,buruh harian,SD,12,1
1557010,7,tidak layak,buruh harian,SMP,10,1
883638,6,sederhana,buruh harian,SMP,7,1
1054859,3,sederhana,petani,SD,18,1
1851414,7,tidak layak,buruh harian,SMA,20,1
618792,3,sederhana,tidak bekerja,SD,18,1
1594061,7,tidak layak,buruh harian,SMA,20,1
1167429,2,sederhana,tidak bekerja,SD,13,1
557198,7,tidak layak,tidak bekerja,SD,5,1
1456166,6,tidak layak,buruh harian,SMP,7,1
851114,7,tidak layak,tidak bekerja,SD,5,1
1469673,4,tidak layak,tidak bekerja,SD,10,1
572928,5,tidak layak,tidak bekerja,SMP,23,1
909318,7,tidak layak,buruh harian,SMA,12,1
1450961,7,tidak layak,petani,SD,24,1
1898518,2,sederhana,petani,SMP,18,1
552290,5,tidak layak,petani,SMP,20,1
1146952,2,tidak layak,buruh harian,SD,16,1
1429436,6,sederhana,tidak bekerja,SD,13,1
1803204,3,tidak layak,buruh harian,SMA,7,1
1561868,4,sederhana,buruh harian,SD,9,1
717295,5,tidak layak,petani,SD,11,1
1202991,4,tidak layak,buruh harian,SMP,23,1
756817,3,tidak layak,buruh harian,SMP,12,1
1008906,2,tidak layak,buruh harian,SMP,12,1
1621520,6,sederhana,buruh harian,SD,6,1
1493734,3,tidak layak,buruh harian,SMA,23,1
868590,4,tidak layak,tidak bekerja,SD,8,1
1583109,4,sederhana,buruh harian,SMP,23,1
1673009,4,tidak layak,petani,SMP,24,1
898994,2,tidak layak,buruh harian,SMP,19,1
1059347,7,tidak layak,buruh harian,SMP,10,1
884562,4,tidak layak,buruh harian,SMP,21,1
1509601,2,tidak layak,buruh harian,SMA,16,0
635938,4,tidak layak,petani,SD,19,1
1920771,5,tidak layak,tidak bekerja,SMA,7,1
1730384,7,tidak layak,petani,SD,18,1
1582651,5,tidak layak,buruh harian,SMP,20,1
993605,7,tidak layak,buruh harian,SMP,13,1
728594,3,tidak layak,buruh harian,SMA,17,1
1352259,3,sederhana,buruh harian,SMP,21,1
1093510,7,tidak layak,tidak bekerja,SD,13,1
741955,6,tidak layak,petani,SD,13,1
1943434,4,tidak layak,buruh harian,SMP,24,1
1349277,4,sederhana,buruh harian,SD,24,1
720758,2,tidak layak,petani,SMA,11,1
1557345,7,sederhana,buruh harian,SMA,14,1
1119657,3,tidak layak,petani,SMA,14,1
962661,7,tidak layak,buruh harian,SD,22,1
1598951,5,tidak layak,tidak bekerja,SMP,7,1
1449582,2,sederhana,petani,SMA,18,1
512268,5,sederhana,buruh harian,SD,12,1
641916,2,tidak layak,tidak bekerja,SD,11,1
1884894,3,tidak layak,petani,SMP,10,1
1216123,4,tidak layak,petani,SD,9,1
1389109,7,sederhana,buruh harian,SD,24,1
1166593,4,sederhana,buruh harian,SD,18,0
1796915,3,tidak layak,buruh harian,SD,21,1
1316928,7,tidak layak,buruh harian,SD,24,1
911022,5,tidak layak,petani,SD,20,1
1195686,6,tidak layak,buruh harian,SD,11,1
1627383,6,sederhana,buruh harian,SMA,6,1
1194873,3,sederhana,petani,SMP,12,1
1207121,2,tidak layak,buruh harian,SD,9,1
1305897,4,tidak layak,buruh harian,SMA,18,1
1981294,5,tidak layak,petani,SD,23,1
1569886,6,tidak layak,buruh harian,SD,21,1
754740,4,sederhana,tidak bekerja,SD,5,1
892445,3,sederhana,buruh harian,SMP,16,1
1795077,4,sederhana,tidak bekerja,SD,16,0
1379950,7,sederhana,petani,SD,17,1
509764,6,sederhana,buruh harian,SMA,16,1
686668,5,tidak layak,buruh harian,SMA,20,1
1788845,2,sederhana,tidak bekerja,SD,22,1
1782675,2,tidak layak,buruh harian,SMA,5,1
1527412,7,tidak layak,petani,SD,18,1
1769227,7,sederhana,tidak bekerja,SMP,10,1
996723,4,tidak layak,tidak bekerja,SD,11,0
1682624,2,tidak layak,petani,SMP,13,1
638498,6,sederhana,tidak bekerja,SMP,5,1
1440391,5,tidak layak,petani,SMP,16,1
1050998,2,sederhana,tidak bekerja,SMP,21,1
940686,2,sederhana,tidak bekerja,SMP,16,1
637558,3,tidak layak,buruh harian,SMA,11,1
1194618,2,tidak layak,buruh harian,SMP,19,1
1923138,2,tidak layak,buruh harian,SMA,8,1
747704,6,sederhana,buruh harian,SMP,14,1
784767,2,sederhana,tidak bekerja,SMP,7,1
1834526,3,tidak layak,buruh harian,SMP,10,1
1423477,3,sederhana,buruh harian,SMP,18,1
755223,7,tidak layak,buruh harian,SD,7,1
1138450,3,sederhana,petani,SD,5,1
660229,2,tidak layak,tidak bekerja,SMP,16,0
1029809,7,tidak layak,buruh harian,SMA,22,1
1299323,4,sederhana,petani,SMA,11,1
1106619,4,tidak layak,buruh harian,SMP,6,1
522474,6,tidak layak,buruh harian,SD,22,1
1181867,4,tidak layak,buruh harian,SD,17,1
510687,6,sederhana,buruh harian,SMP,21,1
1122838,6,tidak layak,buruh harian,SMP,20,1
1952801,7,tidak layak,buruh harian,SMA,7,1
850906,3,tidak layak,buruh harian,SD,13,1
1386907,5,tidak layak,petani,SMA,23,1
1855011,6,tidak layak,petani,SMP,14,1
1596872,2,tidak layak,petani,SMP,20,1
1064513,3,sederhana,buruh harian,SD,15,1
980854,2,sederhana,petani,SMA,14,1
1583404,2,tidak layak,tidak bekerja,SMP,19,1
929318,4,tidak layak,buruh harian,SMP,6,1
742463,2,sederhana,buruh harian,SMP,20,1
1473846,7,tidak layak,tidak bekerja,SMP,11,1
788967,6,tidak layak,petani,SMP,9,1
1377806,2,sederhana,buruh harian,SD,22,1
1890894,2,tidak layak,buruh harian,SD,21,1
1848772,4,tidak layak,petani,SD,22,1
1309697,2,tidak layak,petani,SD,16,1
1901007,6,tidak layak,tidak bekerja,SD,11,1
1328444,6,tidak layak,petani,SD,21,1
1821636,2,tidak layak,tidak bekerja,SMP,5,1
1936182,6,sederhana,buruh harian,SMA,10,1
989854,7,sederhana,petani,SMP,12,1
940875,7,tidak layak,petani,SD,18,1
1638436,6,tidak layak,tidak bekerja,SMP,10,1
1248839,4,sederhana,petani,SD,9,1
1066922,3,tidak layak,tidak bekerja,SMP,14,1
1253997,7,sederhana,tidak bekerja,SMA,20,1
1906199,3,tidak layak,buruh harian,SMP,10,1
574992,5,tidak layak,buruh harian,SMA,17,1
773513,3,sederhana,tidak bekerja,SD,16,0
709826,7,tidak layak,tidak bekerja,SMA,17,1
1897420,7,tidak layak,tidak bekerja,SD,8,1
1560986,2,tidak layak,buruh harian,SMP,20,1
1709378,6,tidak layak,tidak bekerja,SMA,15,1
895881,3,tidak layak,petani,SMP,24,1
1717351,4,tidak layak,buruh harian,SMA,21,1
959167,5,tidak layak,tidak bekerja,SMA,21,1
1778659,2,tidak layak,tidak bekerja,SMA,8,1
1179532,3,tidak layak,petani,SMP,8,1
1026972,6,tidak layak,buruh harian,SMA,20,1
966246,4,tidak layak,buruh harian,SD,5,1
1437254,7,tidak layak,petani,SMP,17,1
1830607,3,tidak layak,petani,SD,12,1
1176186,6,tidak layak,petani,SD,13,1
1333211,3,tidak layak,petani,SMP,14,1
830239,2,sederhana,tidak bekerja,SD,17,1
1217648,5,sederhana,buruh harian,SD,15,1
934121,6,tidak layak,tidak bekerja,SMP,5,1
1676086,5,sederhana,buruh harian,SD,20,1
1828833,5,tidak layak,buruh harian,SMP,20,1
805005,7,tidak layak,tidak bekerja,SMP,15,1
1364919,4,tidak layak,buruh harian,SD,23,1
895799,6,sederhana,petani,SMP,10,1
722236,4,tidak layak,petani,SMP,6,1
788394,7,tidak layak,buruh harian,SD,23,1
1883057,5,tidak layak,buruh harian,SMP,9,0
1676191,2,tidak layak,tidak bekerja,SMP,15,1
1650831,2,sederhana,buruh harian,SD,11,1
1785251,3,tidak layak,petani,SD,11,0
589376,3,tidak layak,buruh harian,SD,21,1
1034221,6,sederhana,buruh harian,SD,17,1
1069335,2,tidak layak,buruh harian,SMA,16,1
1028425,5,sederhana,buruh harian,SD,8,1
937372,2,sederhana,petani,SMA,18,1
1257011,6,sederhana,buruh harian,SD,9,1
1321186,3,tidak layak,buruh harian,SMP,17,1
1047651,7,tidak layak,petani,SMA,11,1
1001166,3,tidak layak,petani,SD,22,1
1388522,7,sederhana,buruh harian,SD,19,1
579951,4,tidak layak,petani,SD,6,1
1285338,7,tidak layak,buruh harian,SD,12,1
1940645,3,tidak layak,petani,SD,19,1
818558,5,tidak layak,petani,SMP,9,1
1141447,6,tidak layak,buruh harian,SMA,9,1
1726700,3,tidak layak,buruh harian,SMP,24,1
1635510,3,tidak layak,petani,SMP,11,1
532691,7,tidak layak,buruh harian,SD,15,1
717252,5,sederhana,buruh harian,SMP,9,1
766027,3,sederhana,buruh harian,SD,8,1
715932,5,tidak layak,buruh harian,SMA,18,1
613655,3,tidak layak,petani,SMA,21,1
1307977,5,sederhana,buruh harian,SD,9,1
780348,3,sederhana,tidak bekerja,SMP,10,1
1571844,6,tidak layak,buruh harian,SD,24,1
748562,4,sederhana,buruh harian,SMP,9,1
1108671,4,tidak layak,petani,SD,20,1
1977931,2,tidak layak,buruh harian,SMA,9,1
1277270,4,sederhana,buruh harian,SMP,12,1
1786479,5,tidak layak,buruh harian,SD,15,1
1755300,5,sederhana,petani,SD,6,1
750736,7,tidak layak,tidak bekerja,SMP,18,1
1513165,4,sederhana,tidak bekerja,SMA,16,0
619755,7,tidak layak,buruh harian,SMP,14,1
1839156,5,tidak layak,petani,SD,9,1
1015405,6,tidak layak,buruh harian,SD,18,1
961540,5,tidak layak,petani,SD,9,1
1253045,7,tidak layak,buruh harian,SD,20,0
1945917,6,sederhana,tidak bekerja,SMP,18,1
962358,6,sederhana,tidak bekerja,SD,13,1
586842,6,tidak layak,buruh harian,SD,5,1
1100657,3,tidak layak,petani,SD,14,1
1111821,2,sederhana,tidak bekerja,SD,10,1
1582097,7,sederhana,petani,SMP,22,1
1775132,5,sederhana,petani,SD,9,1
900704,3,tidak layak,buruh harian,SD,5,1
1850694,7,sederhana,petani,SD,7,1
886044,2,tidak layak,petani,SD,17,1
542448,3,tidak layak,buruh harian,SD,20,1
682185,5,sederhana,tidak bekerja,SD,12,1
604262,7,tidak layak,buruh harian,SD,18,1
908986,6,sederhana,petani,SMA,24,1
1732283,3,sederhana,buruh harian,SD,17,1
1227531,2,tidak layak,buruh harian,SMP,19,1
1229525,2,tidak layak,tidak bekerja,SD,24,1
549934,2,tidak layak,petani,SMP,21,1
1876246,7,tidak layak,buruh harian,SMP,11,1
1907924,3,sederhana,petani,SD,8,1
1307919,2,tidak layak,buruh harian,SMA,23,1
1732967,4,sederhana,petani,SMA,24,1
1299301,7,tidak layak,buruh harian,SMA,12,1
1754403,2,sederhana,buruh harian,SD,20,1
1720445,2,tidak layak,buruh harian,SD,12,1
1211658,3,tidak layak,buruh harian,SMA,16,1
1925296,5,tidak layak,buruh harian,SD,5,1
1630785,3,sederhana,tidak bekerja,SD,24,1
1630875,3,sederhana,tidak bekerja,SD,19,1
640642,4,tidak layak,tidak bekerja,SD,12,1
1484998,5,tidak layak,buruh harian,SMP,17,0
1984879,3,sederhana,buruh harian,SD,22,1
590177,4,tidak layak,buruh harian,SMA,22,1
1905326,3,sederhana,petani,SMP,8,1
847983,4,tidak layak,buruh harian,SD,20,0
1177946,7,tidak layak,buruh harian,SMP,14,1
1263759,6,tidak layak,buruh harian,SMA,24,1
1449200,2,sederhana,buruh harian,SMP,21,1
1097228,2,sederhana,buruh harian,SMA,24,1
626731,3,tidak layak,buruh harian,SD,15,1
1646958,4,tidak layak,buruh harian,SMP,14,1
710674,6,sederhana,buruh harian,SD,23,1
933951,2,sederhana,buruh harian,SMP,11,1
1753023,3,tidak layak,petani,SMA,12,1
886009,7,sederhana,tidak bekerja,SD,9,1
1468141,3,tidak layak,buruh harian,SD,11,1
1570705,4,tidak layak,buruh harian,SMA,5,1
1579421,5,tidak layak,buruh harian,SD,22,1
579449,7,sederhana,buruh harian,SD,11,1
1272668,3,tidak layak,buruh harian,SD,19,1
1484004,6,tidak layak,buruh harian,SD,22,1
1682321,6,tidak layak,buruh harian,SMA,8,1
734669,5,tidak layak,buruh harian,SMP,24,1
531171,6,tidak layak,tidak bekerja,SD,24,1
1113467,4,tidak layak,petani,SD,12,1
641696,3,sederhana,petani,SMA,13,1
959980,4,sederhana,petani,SD,8,1
1133194,5,tidak layak,buruh harian,SMP,20,1
1077218,5,sederhana,tidak bekerja,SD,18,1
1189968,4,sederhana,buruh harian,SD,6,1
1598225,7,sederhana,tidak bekerja,SD,19,1
1237816,2,tidak layak,petani,SMP,12,1
1437193,5,sederhana,buruh harian,SMP,19,1
1087791,3,tidak layak,petani,SMP,16,1
1197484,7,sederhana,tidak bekerja,SD,13,1
1927379,5,sederhana,tidak bekerja,SD,9,1
1425091,4,tidak layak,petani,SD,23,0
896743,4,tidak layak,petani,SD,9,1
1188427,6,tidak layak,tidak bekerja,SD,9,1
551538,7,tidak layak,petani,SD,11,1
1528398,2,tidak layak,tidak bekerja,SD,15,1
1586031,4,tidak layak,petani,SMA,21,1
1044531,6,sederhana,tidak bekerja,SD,18,1
1148081,6,sederhana,petani,SMA,13,1
1397803,3,tidak layak,buruh harian,SD,10,1
1623224,6,tidak layak,buruh harian,SMA,20,1
794203,2,sederhana,buruh harian,SD,19,1
1738515,3,sederhana,buruh harian,SD,19,1
1097066,4,tidak layak,buruh harian,SD,22,1
837621,7,tidak layak,petani,SD,7,1
1044289,4,tidak layak,tidak bekerja,SMP,21,1
502700,6,sederhana,buruh harian,SMP,8,1
943373,5,tidak layak,petani,SMA,24,1
1435589,2,tidak layak,petani,SMP,16,0
957099,2,tidak layak,petani,SMP,9,1
1737795,6,sederhana,buruh harian,SMP,18,1
775483,2,tidak layak,petani,SD,8,1
1433338,3,tidak layak,buruh harian,SD,10,1
749126,6,tidak layak,buruh harian,SD,6,1
1840263,5,sederhana,buruh harian,SMA,16,1
1322362,4,tidak layak,petani,SD,10,1
1458578,2,tidak layak,petani,SMP,6,1
691745,7,tidak layak,buruh harian,SMA,19,1
529044,4,sederhana,buruh harian,SD,10,1
840817,5,tidak layak,buruh harian,SD,15,1
1452409,5,tidak layak,buruh harian,SD,19,1
947220,3,sederhana,tidak bekerja,SMA,23,1
1742409,5,tidak layak,buruh harian,SD,18,1
1226844,5,sederhana,tidak bekerja,SMA,15,1
1515607,2,sederhana,petani,SD,23,1
1252767,4,tidak layak,tidak bekerja,SMP,24,1
583725,7,tidak layak,petani,SMA,20,0
1505837,2,tidak layak,petani,SMP,21,1
1486609,2,sederhana,buruh harian,SMP,15,1
788156,6,sederhana,petani,SD,7,1
1481200,7,tidak layak,petani,SMA,10,1
1364945,6,sederhana,buruh harian,SMP,16,1
1121873,3,tidak layak,buruh harian,SMP,16,1
1570270,7,tidak layak,petani,SD,5,1
1199748,3,tidak layak,petani,SD,6,1
713440,5,tidak layak,tidak bekerja,SD,14,1
532835,3,tidak layak,buruh harian,SMP,19,1
698470,3,tidak layak,buruh harian,SD,21,1
1546285,5,tidak layak,buruh harian,SD,16,1
1790706,4,sederhana,buruh harian,SMA,8,1
806535,5,tidak layak,tidak bekerja,SMP,23,1
1654434,5,tidak layak,petani,SD,16,1
1914919,4,sederhana,petani,SMP,10,0
1463292,5,sederhana,petani,SMP,16,1
1082899,6,tidak layak,petani,SMA,15,1
1822922,3,tidak layak,buruh harian,SD,15,1
1218728,5,tidak layak,petani,SD,24,1
